rec_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,day,month,year,given_name_soundex,given_name_nysiis,surname_soundex,surname_nysiis,match_id
rec-1100-dup-3,giaan,blacwell,5,kleinig street,port 262,biggera waters,2250,nws,12,05,1977,G500,GAN,B424,BLACWAL,5269
rec-1574-dup-1,travks,gearman,12,birdwood street,sunny brees,chatham,5353,nsw,03,12,1946,T612,TRAVC,G655,GARNAN,6440
rec-771-dup-2,ned,lodeg,32,karuah street,athlone,bundamba,2280,act,26,05,1951,N300,NAD,L320,LADAG,1772
rec-1947-dup-0,lilu,les,14,learmonth drive,glenview,patterson lakes,2031,tas,14,11,1918,L400,LAL,L200,L,5000
rec-1936-dup-0,lochlan,selth,17,holland street,hamilton,carina heights,4800,nsw,31,12,1982,L245,LACLAN,S430,SALT,5975
rec-1201-org,tommi-lee,tuit,45,vincent place,aranmor,orchard hills,7250,tas,05,08,1920,T540,TANALY,T300,TAT,6286
rec-981-dup-3,benedict,coleman,0,summerville crescent,huntawyle,avondale heights,4560,wa,27,03,1938,B532,BANADACT,C455,CALANAN,2524
rec-655-dup-2,rebecc,trenerry,323,ashburne street,,roxburgh park,2000,wa,03,01,1905,R120,RABAC,T656,TRANARY,2339
rec-1326-org,joshua,gilbertson,22,trumper street,peridon vlge,brisbane,3148,sa,14,11,1951,J200,JAS,G416,GALBARTSAN,-1
rec-94-dup-0,tuscany,vinemt,26,coranderrkustreet,torrens grove estate,irymple,4814,nsw,04,10,1943,T250,TASCANY,V553,VANANT,6527
rec-324-dup-1,caitlin,lowe,15,,longridge,balcatta,6026,sa,29,10,1955,C345,CATLAN,L000,LAO,6095
rec-1035-dup-2,jaiden,rolilns,48,swinden street,tulgeywood,balwyn north,2224,nt,22,07,1928,J350,JADAN,R445,RALALN,999
rec-1097-org,isabella,theodore,269,churchill way,nioka,redan,2446,vic,02,11,1971,I214,ISABAL,T360,TADAR,1956
rec-1629-dup-2,fihn,maczkowiack,25,oxley street,bulliac street,wantirna,2196,nt,31,10,1910,F500,FAN,M220,MCSCAOAC,5176
rec-1071-dup-3,michael,tylkowski,276,ashburton circuit,the market place,st peters,2570,nsw,,,,M240,MACAL,T422,TYLCAOSC,6149
rec-705-dup-0,archie,clarke,0,nangor street,oma ru,westmead,2251,vic,09,09,1978,A620,ARCY,C462,CLARC,4573
rec-1329-dup-4,grayson,stanley,9,eaglemont retreat,,brighton-le-sands,4107,tsa,22,04,1971,G625,GRAYSAN,S354,STANLY,1383
rec-177-dup-2,joshua,parr,63,,corcoran,bungwshl,6251,vic,25,05,1995,J200,JAS,P600,PAR,3583
rec-1546-org,sam,webb,8,bacchus circuit,lakewood estate,dianella,3724,nsw,13,09,1997,S500,SAN,W100,WAB,2995
rec-1446-dup-0,riley,faull,32,turner place,margaret river carvn park,balwyn north,2033,nsw,28,07,1964,R400,RALY,F400,FAL,792
rec-1860-dup-3,,abeywickrama,16,carnegie garden,derry lodge,armidale,2299,qld,24,02,1913,,,A126,ABAYWACRAN,6092
rec-772-dup-2,lily,hyland,83,rosall,durack street,wilroy,2850,nsw,26,04,1944,L400,LALY,H453,HYLAD,5805
rec-886-dup-0,webf,laura,0,,martins well station,trugg,2180,vic,12,04,1969,W100,WABF,L600,LAR,6413
rec-1261-dup-2,james,van wijk,4,macqueen place,noelurma,picnicbay,3147,vic,04,10,1909,J520,JAN,V520,VANWAJC,6502
rec-1790-dup-1,chellea,matthews,78,windradyne street,palm lake resort,mount pleasant,2396,ss,11,07,1951,C400,CAL,M320,MATAE,5527
rec-313-dup-0,michael,broadby,61,burrinjuck crescent,duck creek,geraldton,2043,qld,12,08,1902,M240,MACAL,B631,BRADBY,5227
rec-565-org,georgia,white,29,mauldon street,glass house,bargara,4217,nsw,29,11,1985,G620,GARG,W300,WAT,-1
rec-321-dup-2,emiily,robszon,97,bungonia street,st francis vlge,dianelmla,5066,wa,28,03,1942,E540,ENALY,R125,RABSAN,5633
rec-174-dup-0,ella,weler,3,arthur circle,villa 184,springvaxe south,2653,,22,04,1902,E400,EL,W460,WALAR,6443
rec-1149-org,holly,hope,11,blackett crescent,inglewood,burleigh heads,5048,qld,15,01,1976,H400,HALY,H100,HAP,-1
rec-760-org,julia,gascoigne,43,langdon avenue,clarkwood,st clair,5163,nsw,04,01,1909,J400,JAL,G225,GASCAGN,5281
rec-702-org,michaela,george,11,florey drive,,greensborough,6160,qld,25,03,1975,M240,MACAL,G620,GARG,5524
rec-1217-dup-2,hannah,dixon,7,ferguson circuit,crown allotment,albuy,7253,nsw,06,08,1913,H500,HAN,D250,DAXAN,162
rec-1128-dup-1,jack,stubbs,105,heard street,summreseet,st agnes,5344,,26,05,1989,J200,JAC,S312,STAB,196
rec-357-org,caleb,grigs,108,dookie street,pmb 63,berala,2456,vic,02,01,1970,C410,CALAB,G620,GRAG,6473
rec-1672-dup-3,james,vincent,40,cumpston yplace,pacific palms caravn park,capertee,3530,nsw,05,09,1962,J520,JAN,V525,VANCAD,2557
rec-1029-dup-4,kylee,stephenson,81,cordoba manor,rose scott circuit,ashfield,4226,vic,01,11,1946,K400,CYLY,S315,STAFANSAN,2239
rec-1126-dup-3,liam,waller,37,blacket street,,st kilda east,3221,wa,06,07,1992,L500,LAN,W460,WALAR,3533
rec-261-org,chloe,mcphie,5,robertson street,langleigh,swanwick,4226,qld,10,03,1934,C400,CL,M210,MCFY,3624
rec-56-dup-3,jade,maelszka,6,genoas tr eet,,exeter,2251,vic,23,12,1939,J300,JAD,M420,MALSC,2900
rec-1991-org,kai,white,8,cockcroft avenue,allunga,parramatta,4179,,09,10,1955,K000,C,W300,WAT,515
rec-609-org,isabelle,brookhouse,105,kavel street,c/-the student village,riverwood,6010,wa,05,09,1920,I214,ISABAL,B622,BRACKAS,5080
rec-1314-org,lachlan,hyland,16,colebatch place,penquite road,new lambton heights,4305,qld,29,01,1934,L245,LACLAN,H453,HYLAD,3400
rec-1380-org,zachary,plane,213,helen mayo crescent,moreton,lavington,4818,sa,03,03,1934,Z260,ZACARY,P450,PLAN,-1
rec-1403-dup-2,edwaed,white,4,vill a 5,anzacupark,blair athol,4557,vic,17,10,1981,E330,EDWAD,W300,WAT,3763
rec-879-org,isabella,clarke,59,gillespie street,flr 5 john flynn medical centre,mount victoria,2147,act,10,01,1995,I214,ISABAL,C462,CLARC,452
rec-1653-org,alexander,schoenberg,100,phillips place,glubbaan,preston west,4680,vic,16,07,1937,A425,ALAXANDAR,S516,SANBARG,-1
rec-804-dup-0,adriana,beadle,19,wakelin circuit,,werrington,4760,vic,13,06,1974,A365,ADRAN,B340,BADL,4402
rec-1113-org,brianna,morrison,4,coolac place,esk farm,seaton,2566,vic,03,12,1913,B650,BRAN,M625,MARASAN,958
rec-1161-dup-3,jessup,cameron,19,spofforth street,walkers orchard,moree,2280,qld,17,11,1956,J210,JASAP,C565,CANARAN,4870
rec-1416-org,amy,miteff,68,john cleland crescent,barkool,blackheath,2036,qld,28,02,1916,A500,ANY,M310,MATAF,1280
rec-377-org,sara,mason,35,antill street,morgiana,st kilda east,2773,qld,24,10,1952,S600,SAR,M250,MASAN,-1
rec-1009-dup-1,aelx,kranz,10,ogden cltose,aintree,kirribilli,5290,vic,22,10,1995,A420,ALX,K652,CRAN,2925
rec-106-dup-0,mackenzie,buzw,80,snowden place,windsor lodge,greenhlil,2152,nsw,18,01,1942,M252,MCANSY,B200,BASW,3546
rec-1141-org,katelin,coulson,12,weston street,locheil,hinchinbrook,2212,wa,28,03,1908,K345,CATALAN,C425,CALSAN,4674
rec-1151-dup-0,thgmas,miles,18,caley crescent,,sunshine,4703,sa,21,07,1962,T252,TGN,M420,MAL,6197
rec-1856-org,brigette,beattie,34,,tinaroo falls,rowville,3074,nsw,05,01,1994,B623,BRAGAT,B300,BATY,-1
rec-1033-org,keziah,painter,18,ainslie avenue,sec 1,torquay,3205,vic,31,10,1919,K200,CAS,P536,PANTAR,5982
rec-518-org,mia,mate,17,biraban place,tycannah station,woodbine,2198,sa,30,03,1945,M000,M,M300,MAT,-1
rec-1604-dup-0,jessica,whzle,38,pambula sitreet,blue shadows,surryyhills,2541,nsw,01,10,1934,J220,JASAC,W240,WSL,2099
rec-1631-org,jack,doroszczonek,26,osmand street,greenslopes,mount eliza,4220,qld,25,06,1940,J200,JAC,D625,DARASCSANAC,-1
rec-271-org,rachel,lipscombe,8,chewings street,,frankston,3150,sa,06,12,1904,R240,RACAL,L125,LAPSCANB,-1
rec-217-dup-0,,paterdon,18,groveland crescent,the willows,mosman,6350,nsw,03,02,1996,,,P363,PATARDAN,5744
rec-461-dup-2,,arvanitakis,10,pondersa,albermarle place,woori yallock,5355,qld,20,07,1978,,,A615,ARVANATAC,4189
rec-1467-dup-2,jacob,hassall,33,carlile street,torbalnea,yabba north,3623,nsw,19,06,1979,J210,JACAB,H240,HASAL,5103
rec-991-org,campbell,golder,12,affleck place,mlc centre,st albans,3149,qld,04,09,1996,C514,CANPBAL,G436,GALDAR,2301
rec-1051-org,jack,belperio,15,mccaughey street,caravn park,mcleans ridges,4161,nsw,27,08,1982,J200,JAC,B416,BALPAR,6416
rec-1236-org,archie,priest,48,temperley street,sunrest stud,north narrabeen,3995,wa,18,11,1983,A620,ARCY,P623,PRAST,1228
rec-1550-org,anita,matson,65,macpherson street,mlc centre,dural,5555,nsw,05,05,1935,A530,ANAT,M325,MATSAN,2118
rec-68-dup-1,archie,campblel,1,wagstaf f place,belmore river,carlingford,4560,vic,03,09,1973,A620,ARCY,C514,CANPBLAL,6516
rec-55-dup-2,georgia,leslze,38,rosman circuit,genesis,parkdale,4650,qld,01,07,1900,G620,GARG,L242,LASLS,5881
rec-1638-org,lauren,white,1,kogarah lane,glamiston,hamilton,4068,vic,07,10,1977,L650,LARAN,W300,WAT,-1
rec-267-dup-1,jed,mcfadden,0,selwyn street,cooee,waverley,2765,nsw,24,08,1978,J300,JAD,M213,MCFADAN,5151
rec-1790-org,chelsea,matthews,4,windradyne street,palm lake resort,mount pleasant,2396,sa,11,07,1951,C420,CALS,M320,MATAE,5527
rec-132-org,lacey,wilkins,19,yanda street,,great mackerel beach,2500,vic,27,02,1935,L200,LACY,W425,WALCAN,-1
rec-708-dup-0,trent,brain,40,madigan street,,ekibitn,3196,nsw,23,07,1970,T653,TRAD,B650,BRAN,1601
rec-1152-dup-3,charles,reird,70,,nevah far m,bayswater north,3182,vic,02,04,1998,C642,CARL,R630,RAD,2734
rec-49-org,teaha,thorpe,27,buvelot street,wacharoo,moonah west,7320,vic,23,04,1948,T000,TAH,T610,TARP,2621
rec-288-org,natalia,george,22,woollum street,glenview,morwell,6056,wa,06,03,1954,N340,NATAL,G620,GARG,1395
rec-1260-dup-1,raquel,nguyen,19,lance hilo avenue,kittani,sale,2261,nsw,23,06,1986,R240,RAGAL,N250,NGAYAN,5981
rec-781-dup-0,lily,manfield,10,cambage street,fairilght,harbord,3028,vic,30,06,1937,L400,LALY,M514,MANFALD,6430
rec-732-org,cassandra,rafanelli,3025,gundara street,,st albans,3020,wa,01,07,1927,C253,CASANDR,R154,RAFANAL,815
rec-1923-org,oscar,rees,25,cannan crescent,brentwood vlge,cooma,5152,wa,18,07,1970,O260,OSCAR,R200,R,6497
rec-1659-org,isabella,merenda,3,state circle,wytaliba,woombye,3551,sa,17,01,1916,I214,ISABAL,M653,MARAND,-1
rec-1917-dup-1,angus,rees,23,heaton place,,new farm,6210,nsw,23,07,1922,A522,ANG,R200,R,478
rec-310-org,lauren,finlay,19,colefax place,killarney,chinchilla,4870,act,08,06,1902,L650,LARAN,F540,FANLY,5017
rec-1395-org,dylan,thorpe,34,tarraleah crescent,,normanhurst,6109,vic,17,06,1923,D450,DYLAN,T610,TARP,-1
rec-1058-dup-1,kiira,paschalidis,1,de little circuit,nunkuri,osborn e park,2046,vic,02,01,1993,K600,CAR,P243,PASSALAD,5890
rec-746-org,isaac,woolger,9,goble street,kookaburra village,bunyip,5022,vic,13,06,1909,I220,ISAC,W426,WALGAR,6495
rec-1097-dup-3,isabella,theodore,6,churchill way,nioak,reda,2446,vic,02,11,1971,I214,ISABAL,T360,TADAR,1956
rec-139-dup-0,zoe,reid,2400,newman mo rris circuit,the lodge,dolls point,2550,nsw,31,10,1900,Z000,Z,R300,RAD,4768
rec-637-org,timothy,bellchambers,0,buggy crescent,medical centre,pymble,2323,vic,23,07,1921,T530,TANATY,B425,BALCANBAR,4352
rec-1168-dup-0,julia,mantovano,149,barber crecent,the s hack,bogangar,4300,vic,15,03,1984,J400,JAL,M531,MANTAVAN,6353
rec-256-org,fraser,tadege,1,mcinnes street,,scarborough,2870,nsw,13,10,1900,F626,FRASAR,T320,TADAG,710
rec-358-dup-0,elli,mccarthy,0,druit tplace,myalpa,penshurst,4551,nsw,14,11,1968,E400,EL,M263,MCARTY,4904
rec-1230-dup-0,john,hamblin,48,wallace place,claymore springs,woywyo,6758,vic,15,12,1917,J500,JAN,H514,HANBLAN,2509
rec-1117-dup-1,samuel,webb,61,balala place,tourist caravn park,osborne park,5023,vic,03,12,1940,S540,SANAL,W100,WAB,4205
rec-278-dup-1,helena,ebert,12,garratt fstreet,braeburn,asplye,2020,vic,27,03,1971,H450,HALAN,E163,EBAD,3072
rec-1500-dup-0,cameron,matson,19,gratwick street,beltrasna angus stud,manly vvale,6232,nsw,07,12,1936,C565,CANARAN,M325,MATSAN,5922
rec-782-dup-1,jessica,peterden,72,springvale drive,,toowoomab,2905,nsw,06,09,1984,J220,JASAC,P363,PATARDAN,6298
rec-226-org,hayden,ayres,5,dacomb court,overnewton,newcastle west,3188,sa,12,12,1965,H350,HAYDAN,A620,AYR,-1
rec-768-org,emiily,moerland,59,lindrum crescent,colloca vale,bibra lake,3216,vic,13,10,1996,E540,ENALY,M645,MARLAD,-1
rec-1036-dup-1,sarsha,held,42,lampard circuit,,golden bay,2447,vic,06,08,1951,S620,SARS,H430,HALD,2358
rec-25-dup-1,,kiss,0,shellshear place,yajbira,mclaern vale,2209,wa,31,12,1960,,,K200,C,4605
rec-1840-org,bradley,gershon,218,dalrymple street,john flynn medical centre,coodanup,3264,sa,12,07,1993,B634,BRADLY,G625,GARSAN,6176
rec-724-dup-1,nathan,morrison,59,peppin place,,eaglehawk,6182,qld,,,,N350,NATAN,M625,MARASAN,4003
rec-1152-dup-1,brock,reid,769,,nevah farm,bayswater north,3128,vic,02,04,1998,B620,BRAC,R300,RAD,2735
rec-295-dup-0,hannah,clarke,79,bathurst place,kulcutra,harbord,3137,vic,06,08,1908,H500,HAN,C462,CLARC,5484
rec-1635-org,bree,reid,3,gooromon ponds road,eldwick,rocky point,6155,nsw,29,01,1923,B600,BRY,R300,RAD,5723
rec-1020-org,blake,ryan,4,starling place,berkeley vlge,marsden,5412,nsw,27,10,1927,B420,BLAC,R500,RYAN,-1
rec-165-dup-0,hayden,ngai,40,hinkler srteet,berajodndo,night cliff,2263,vic,24,06,1997,H350,HAYDAN,N200,NG,781
rec-1814-dup-2,miller,egab,162,fergusson crescent,johnflynn medical centre,como,2580,nsq,05,03,1970,M460,MALAR,E210,EGAB,4034
rec-1902-dup-0,samuel,bishop,142,beedham place,buffelrise,highbury,3844,vic,25,05,1945,S540,SANAL,B210,BASAP,6450
rec-1327-org,jared,chandler,16,fihelly street,lamington national,cudal,4210,wa,10,12,1947,J630,JARAD,C534,CANDLAR,6528
rec-1106-org,cade,hand,16,wenholz street,comer,mount pleasant,2168,qld,05,08,1967,C300,CAD,H530,HAD,-1
rec-838-dup-1,tyan,blackxlow,0,annear place,nioka,rheola,4034,nsw,20,05,1969,T500,TYAN,B424,BLACXLAO,3960
rec-68-dup-2,vendula,campbell,55,wagstaff place,belmore river,carlingford,4560,vic,03,09,1975,V534,VANDAL,C514,CANPBAL,6517
rec-1290-dup-1,jamrs,mccarty,121,tillyard gdrive,amherst village,,5268,qld,14,07,1935,J562,JANR,M263,MCARTY,2721
rec-219-dup-2,jacob,kopievsky,24,downwardmplace,banksiavlilage,bunbury,4617,qld,30,05,1947,J210,JACAB,K112,CAPAAFSCY,1152
rec-475-dup-0,els,burnell,30,adkinson close,leith,aubunr,4558,qld,19,03,1936,E420,EL,B654,BARNAL,4380
rec-1738-org,timothy,manyem,20,phillip avenue,blackridge flyfishing school,salisbury,5558,sa,22,02,1994,T530,TANATY,M550,MANYAN,-1
rec-1592-org,joshua,bycroft,14,mcarthur east avenue,wacharoo,rostrevor,4340,tas,27,01,1999,J200,JAS,B261,BYCRAFT,-1
rec-1296-org,christian,berryman,3,cox street,bays hospital,sunshine,2153,qld,12,08,1989,C623,CRASTAN,B655,BARYNAN,1669
rec-1757-dup-2,,wasley,148,mclachlan crscent,merri b anks,upper coomera,6148,qld,03,05,1963,,,W240,WASLY,5970
rec-486-org,alexandra,hilton,16,mceachern crescent,villa 306,chelsea heights,3429,sa,13,11,1915,A425,ALAXANDR,H435,HALTAN,796
rec-349-dup-0,jayden,beattie,26,somerled,wray place,bonnells bay,3149,nsw,01,05,1976,J350,JAYDAN,B300,BATY,6425
rec-1327-dup-0,jared,chandler,16,fihelly street,lamington n ational,cudal,4210,wa,10,12,1947,J630,JARAD,C534,CANDLAR,6528
rec-1695-dup-1,lydia,mccarty,6,mckillop circuit,telemonorchards,cori,4670,nsw,20,12,1975,L300,LYD,M263,MCARTY,31
rec-1769-dup-4,sarah,whiet,48,sadlierstreet,berkeley village,,2263,vic,28,07,1931,S600,SAR,W300,WAT,6115
rec-1616-dup-3,joshua,white,90,david street,southern cross,long jetty,6630,nsw,14,06,1941,J200,JAS,W300,WAT,1217
rec-1640-dup-0,jacob,rees,18,beazley crescent,wiluna,burnie,3134,nsw,02,09,1958,J210,JACAB,R200,R,6442
rec-495-dup-0,tryo,laing,55,tidbinbilla road,tourist park,huonville,2088,,28,10,1906,T600,TRY,L520,LANG,4289
rec-427-org,emmet,weller,11,copland drive,,birmingham gardens,4350,wa,16,05,1927,E530,ENAT,W460,WALAR,330
rec-1403-dup-1,mikalela,white,4,anzacpark,villa 5,blair athol,4557,nsw,17,10,1981,M244,MACALAL,W300,WAT,3763
rec-641-dup-2,anthony,coulosn,2,clarkson street,cadogan,tin can bay,3094,vic,18,02,1938,A535,ANTANY,C425,CALASN,6276
rec-1796-dup-0,ruby,clarke,91,lalor street,,newlyn,3922,qld,08,10,1964,R100,RABY,C462,CLARC,6409
rec-1527-dup-1,jolly,emiiy,36,barclay street,paraburdoo hospital,airlie beach,4870,vic,20,04,1909,J400,JALY,E500,ENY,6203
rec-1634-org,aiden,white,31,swinden street,langleigh,dolls point,2132,nsw,09,01,1926,A350,ADAN,W300,WAT,-1
rec-1377-org,thomas,evison,18,power street,,haigslea,2880,wa,23,05,1997,T520,TAN,E125,EVASAN,6419
rec-1938-dup-0,zqc,maynard,142,spowers circuit,clanville,nambur,3500,vic,15,10,1904,Z000,ZGC,M563,MAYNAD,5093
rec-539-dup-4,emiily,skeen,280,belconnein way,location 6656,templars,2133,sa,14,08,1939,E540,ENALY,S500,SCAN,2803
rec-1857-dup-0,michaela,thrussell,27,marke ll place,nunon ok,,6728,qld,08,06,1925,M240,MACAL,T624,TRASAL,643
rec-1286-org,benjamin,webb,10,giliruk crescent,cherry court,balwyn north,3622,nsw,15,04,1986,B525,BANJANAN,W100,WAB,3243
rec-1723-dup-0,joshua,linnell,2,lambrigg street,craigie lm agarden,balwyn north,3185,qld,11,05,1948,J200,JAS,L540,LANAL,129
rec-1618-dup-2,ashleigh,junge,0,cotton street,tubbarubba,park orchards,3132,vic,04,07,1961,A242,ASLAG,J520,JANG,4952
rec-1529-org,izaac,longhurst,203,,calleen farm,woy woy,7250,wa,19,07,1971,I220,ISAC,L526,LANGARST,6529
rec-1527-dup-0,emiily,jollyz,36,barclay xtreet,wangrah,airlie beach,4870,vic,20,04,1909,E540,ENALY,J420,JALY,6203
rec-976-dup-0,keelin,priest,53,albermarle place,kyeema,beaumaris,5406,wa,20,09,1910,K450,CALAN,P623,PRAST,6327
rec-1517-dup-1,elizabeth,bartel,3,garrad ourt,st helens pastoral co,brokev hill,2449,vic,27,11,1983,E421,ELASABAT,B634,BARTAL,2787
rec-580-org,alec,nguyen,19,novar street,,yealering,4127,nsw,23,11,1991,A420,ALAC,N250,NGAYAN,-1
rec-873-dup-1,danielle,feet,0,watterson place,sect 1488,urana,2450,nsw,16,06,1966,D540,DANAL,F300,FAT,6243
rec-1072-dup-1,samuel,coleman,60,backhouve street,barwalla,quorn,3147,nsw,04,10,1954,S540,SANAL,C455,CALANAN,3333
rec-119-org,michael,blake,44,chermside street,bellevue gardens rv,dalby,2750,vic,,,,M240,MACAL,B420,BLAC,6447
rec-37-dup-4,olivia,artis,12,marcus clatke street,lake road,mill park,3173,nsw,02,03,1919,O410,OLAV,A632,ART,3135
rec-772-dup-3,lily,hylnad,11,durack street,rosall,wilroy,2205,,26,04,1944,L400,LALY,H453,HYLNAD,5805
rec-1846-org,angus,finlay,35,teague street,sec 1,oatlands,2046,wa,02,03,1969,A522,ANG,F540,FANLY,6530
rec-1717-dup-3,teneille,lamprey,36,forrest place,terra noatra,bayswater north,4160,vic,,,,T540,TANAL,L516,LANPRY,3923
rec-1464-org,makenzi,nirta,8,leahy close,blue crane farm,spearwood,4487,sa,02,10,1970,M252,MACANS,N630,NART,5342
rec-1262-dup-0,ellven,matthews,39,bulala,mccawley street,seven fills,2370,vic,16,02,1950,E415,ELVAN,M320,MATAE,5762
rec-638-dup-1,jinni,ongley,5,derrington cerscent,mtsturt,coombabah,6070,vic,11,05,1920,J500,JAN,O524,ONGLY,5372
rec-1624-dup-2,kirra,truslove,0,epacrisplace,sunnvview,kirribilli,4500,wa,,,,K600,CAR,T624,TRASLAV,6509
rec-1866-org,madeline,white,37,flora place,whyworry,brookfield,2650,sa,23,04,1936,M345,MADALAN,W300,WAT,-1
rec-208-dup-0,bradshaw,lauren,130,upa cottages,ashcroft crescent,stirling north,2198,vic,22,10,1930,B632,BRADS,L650,LARAN,169
rec-39-org,jasmine,bloomfield,1277,tennyson crescent,holmeleigh,elanora heights,3918,sa,04,10,1937,J255,JASNAN,B451,BLANFALD,5145
rec-1103-dup-4,indiana,gooann,4,sparkes close,corinellq glen,carnegie,3133,nsw,13,03,1961,I535,INDAN,G500,GAN,3792
rec-1193-dup-1,hamish,gillew,157,godfrey street,,cape paterson,2370,nsw,22,08,1918,H520,HAN,G400,GALAE,4594
rec-475-dup-1,ella,plekeer,30,adkinson close,leith,auburn,4558,vic,19,03,1936,E400,EL,P426,PLACAR,4380
rec-1846-dup-0,angus,finlay,35,teague street,sec 1,oatlands,2046,wa,02,03,1969,A522,ANG,F540,FANLY,6530
rec-163-dup-0,brayd en,ryan,18,fairbridge crescent,walnut grovue estate,cora lynn,3152,vci,28,10,1990,B635,BRAYDAN,R500,RYAN,6531
rec-1733-org,tasman,webb,12,quamby place,oora park,pallara,4567,vic,05,03,1913,T255,TASNAN,W100,WAB,-1
rec-488-org,james,dabinet,54,crozier circuit,springbanks,north tamborine,2117,qld,30,07,1901,J520,JAN,D153,DABANAT,-1
rec-1613-org,joshua,buccini,1,william hudson crescent,lochlee,yagoona,4035,vic,22,09,1932,J200,JAS,B250,BACAN,-1
rec-433-dup-0,vincent,demie,19,suttor street,namarva station,dulwich hill,6030,qld,01,05,1937,V525,VANCAD,D500,DANY,2201
rec-1156-dup-0,tara,grossman,1,denovan cricuit,greigs flat,eastern heights,2560,,10,09,1950,T600,TAR,G625,GRASNAN,3567
rec-989-org,shelbey,hayball,26,lucy gullett circuit,c/-cummins theatre,moonah west,5062,vic,05,01,1908,S410,SALBY,H140,HAYBAL,-1
rec-616-org,schkirra,moyse,2,dines place,greenwood,ryde,3020,wa,09,09,1960,S600,SCAR,M200,MAYS,6347
rec-1560-dup-0,charlotte,hyland,25,madsen place,leisure living vlge,invermay,3108,qld,21,04,1993,C643,CARLAT,H453,HYLAD,245
rec-730-org,taliah,de teliga,31,dakin place,tarwong,gnotuk,5159,vic,06,12,1988,T400,TAL,D342,DATALAG,-1
rec-1480-org,georgia,noble,5,saggers retreat,tumbeeluwa,st peters,4116,nsw,02,09,1977,G620,GARG,N140,NABL,-1
rec-592-dup-1,petreece,cookson,27,turner rplace,kapeka,salisbuyr east,3840,qld,05,03,1953,P362,PATRAC,C250,CACSAN,4975
rec-1506-org,kate,wheatley,0,tanderra crescent,the willows,forest hill,2472,tas,28,07,1956,K300,CAT,W340,WATLY,2739
rec-387-org,jayden,millar,20,jardine street,,penshurst,2069,sa,21,05,1967,J350,JAYDAN,M460,MALAR,6437
rec-1753-dup-1,hayden,wylzie,17,barra abrroo,howie ocurt,north maclean,6210,vic,21,12,1961,H350,HAYDAN,W420,WYLSY,5244
rec-1716-dup-0,isabelle,,1,currihga,gundulu place,utakqarra,2139,wa,19,11,1992,I214,ISABAL,,,18
rec-1564-org,emma,lablack,15,henry street,,drysdale,2570,nt,12,02,1950,E500,EN,L142,LABLAC,4050
rec-1505-dup-1,braithwraite,nichyolas,85,yerra court,cnjla mntn,springfeld,3128,nsw,20,05,1900,B636,BRATWRAT,N242,NACYAL,5427
rec-1484-dup-2,darcie,priest,66,sid barnes crescent,kinglake central,dianelva,3011,vic,11,09,1957,D620,DARCY,P623,PRAST,4254
rec-407-org,seamus,blacklow,419,jardine street,yarras est,ingleba,4860,vic,10,01,1914,S520,SAN,B424,BLACLAO,-1
rec-163-org,brayden,ryan,18,fairbridge crescent,walnut grove estate,cora lynn,3152,vic,28,10,1990,B635,BRAYDAN,R500,RYAN,6531
rec-1630-dup-0,benjamin,,83,hattersleycourt,wintersloe,allambie heights,2480,wa,05,06,1904,B525,BANJANAN,,,5065
rec-853-dup-0,alexandra,heron,327,tullaroop street,vinrey,elster nwick,6028,nsw,09,06,1940,A425,ALAXANDR,H650,HARAN,989
rec-1886-dup-4,tristan,carbone,222,marchant ci rcuit,georgedale,campbelltown,2931,nsw,04,12,1928,T623,TRASTAN,C615,CARBAN,3702
rec-1056-org,tristan,hunting,22,jerrabomberra avenue,elamon cottage,toronto,4873,qld,18,08,1943,T623,TRASTAN,H535,HANTANG,4793
rec-1052-org,ella,james-palmer,7,dodwell street,glenavon,chatham,6058,vic,07,12,1992,E400,EL,J521,JANASPALNAR,5555
rec-1488-dup-1,nicholas,roxburgh,27,unt 7,keverstone circuit,port macquarie,7008,act,04,11,1943,N242,NACAL,R216,RAXBARG,5518
rec-601-dup-0,,hemmings,3,henry street,oakeyisle wlalis lke off,pooraka,3186,qld,07,09,1905,,,H552,HANANG,4549
rec-473-dup-0,anthony,vijiaraj,26,moon place,crower,chinchtlla,5453,qld,31,10,1987,A535,ANTANY,V262,VAJARAJ,4696
rec-1210-dup-1,hindess,luke,45,gledden street,nairn lodge,clarence park,4703,qld,09,11,1977,H532,HAND,L200,LAC,6227
rec-1513-dup-0,anita,rosecly,168,canaway place,rosetta village,mount warren park,2049,qld,,,,A530,ANAT,R224,RASACLY,5199
rec-476-dup-2,royan s,spencer,24,yarra street,katalina forrest,taree,3820,vic,13,03,1942,R520,RAYAN,S152,SPANCAR,6436
rec-1422-dup-0,sophie,dietrich,4,seafor h vlge,gatton street,deer park,3073,qld,17,03,1912,S100,SAFY,D362,DATRAC,6510
rec-472-org,nicole,needham,5,kooringal,little laura,coochiemudlo island,4670,vic,04,05,1956,N240,NACAL,N350,NADAN,5238
rec-1849-org,brinley,royans,51,,heidsvale,hurlstone park,2067,nsw,01,06,1951,B654,BRANLY,R520,RAYAN,-1
rec-1624-dup-0,kirra,trualove,0,epacrisplace,sunnyfiew,,4500,wa,03,06,1907,K600,CAR,T641,TRALAV,6509
rec-456-dup-1,joshua,green,17,lypiatt,maddock place,edgecliff,6244,qld,10,01,1979,J200,JAS,G650,GRAN,6295
