rec_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,day,month,year,given_name_soundex,given_name_nysiis,surname_soundex,surname_nysiis,match_id
rec-4515-dup-0,monique,novak,8,garanya street,bells hills,dianella,2611,vic,19,07,1905,M520,MANAG,N120,NAVAC,4515
rec-4412-dup-0,jarryd,rei,105,bauhinia street,sherwood,bundaberg,812,qld,27,05,1963,J630,JARYD,R000,R,4412
rec-1440-dup-0,cameron,van geel,10,manity vourt,river mews,seymour,2444,sa,27,04,1910,C565,CANARAN,V524,VANGAL,1440
rec-3207-dup-0,jacob,blunden,31,hilde r street,brentwood vlge,campsie,2566,vic,07,02,1912,J210,JACAB,B453,BLANDAN,3207
rec-1369-dup-0,solomon,wasson,37,hewlett circuit,utopia,mermaid waters,3021,tas,11,02,1984,S455,SALANAN,W250,WASAN,1369
rec-3172-dup-0,racehl,dinh,12,kidstoncrescent,,,2560,wa,31,03,1914,R240,RACAL,D500,DAN,3172
rec-2189-dup-0,nathan,sells,2,yachting towers,vickery street,magill,3223,nsw,01,07,1924,N350,NATAN,S420,SAL,2189
rec-1263-dup-0,jacob,ryan,5,wheeler crescent,melrose clinic,cooaroo,3198,nsw,09,12,1958,J210,JACAB,R500,RYAN,1263
rec-3122-dup-0,lillh,millar,0,castlereagh crescent,berkeley vlge,orchard hills,2285,qld,22,07,1935,L400,LAL,M460,MALAR,3122
rec-4860-dup-0,douglas,fitzpatrick,16,booroondara street,shadoof lodge,toodyay,2148,vic,28,04,1905,D242,DAGL,F321,FATSPATRAC,4860
rec-1490-dup-0,matthwew,apted,18,atherton srteet,currumb in hill,port macquarie,3183,vic,25,08,1959,M300,MATWAE,A133,APTAD,1490
rec-3340-dup-0,ja cob,green,1,stricklancrescent,,hectorville,4655,nsw,23,06,1966,J210,JACAB,G650,GRAN,3340
rec-714-dup-0,emiily,zeck,98,garanya street,rowethore,reynella,3226,wa,03,06,1900,E540,ENALY,Z200,ZAC,714
rec-2162-dup-0,chloe,kammermann,12,mcbryde cescent,,dural,2134,qld,19,10,1925,C400,CL,K565,CANARNAN,2162
rec-901-dup-0,daniel,grainger,24,holden croscent,,riverhills,5353,nsw,09,10,1944,D540,DANAL,G652,GRANGAR,901
rec-2561-dup-0,lexie,myles,11,crozier circuit,kangaroo grnd,valentine,3805,sa,,,,L200,LAXY,M420,MYL,2561
rec-658-dup-0,david,hobsson,14,vagabond cfescent,dugout 65,patterson lakes,4880,wa,05,03,1901,D130,DAVAD,H125,HABSAN,658
rec-3643-dup-0,michael,stagoll,65,tyson street,bypass road,cleveland,3150,nsw,21,05,1919,M240,MACAL,S324,STAGAL,3643
rec-3999-dup-0,sarah,roller,0,wrixon sireet,weddinview,kedron,4306,qld,20,04,1919,S600,SAR,R460,RALAR,3999
rec-351-dup-0,chelsie,maczkowieck,24,kleinig street,brentwood village,morpeth,3008,nsw,04,02,1949,C420,CALSY,M220,MCSCAOAC,351
rec-2157-dup-0,riley,bishop,15,hyndes cr scent,vill a 2,toulkey,2641,qld,20,10,1974,R400,RALY,B210,BASAP,2157
rec-3957-dup-0,samuel,,96,duffy stireet,bogandina prop,lavington,2121,qld,09,03,1969,S540,SANAL,,,3957
rec-3623-dup-0,taalia,clarke,4,notting court,aboriginal nhulunbuy hostel,lindfield,2195,qld,03,03,1926,T400,TAL,C462,CLARC,3623
rec-1798-dup-0,pa cse,berry,28,sadlier s treet,windella downs,nunawading,2135,vic,13,07,1917,P200,PACS,B600,BARY,1798
rec-310-dup-0,amber,white,13,bateman street,lakewood estate,dungog,3207,qld,29,11,1967,A516,ANBAR,W300,WAT,310
rec-2721-dup-0,tristan,yani,4,bage place,flt 10,glenbr oko,3856,qld,15,05,1901,T623,TRASTAN,Y500,YAN,2721
rec-4918-dup-0,christian,la rance,18,tristanxia street,the swamp,mermaid waters,6020,nws,26,04,1958,C623,CRASTAN,L652,LARANC,4918
rec-4041-dup-0,alaiyah,stephenson,61,captain cook crescent,hd tiparra sec 333,nhill,3204,act,12,07,1905,A400,ALAY,S315,STAFANSAN,4041
rec-2446-dup-0,brooke,homles,0,yiman street,high valley,camra,5043,nsw,12,08,1936,B620,BRAC,H542,HANL,2446
rec-4245-dup-0,mia,leane,3,hobart avenue,budgerie,ballarat,4608,nsw,29,10,1984,M000,M,L500,LAN,4245
rec-3250-dup-0,emiily,rau,8,sims place,hobbit hole,pappinbarra,3141,tas,08,02,1953,E540,ENALY,R000,R,3250
rec-1824-dup-0,liam,webr,559,george street,,newmarket,4505,qld,29,03,1995,L500,LAN,W160,WABR,1824
rec-1951-dup-0,emerson,whiteway,1,westhoveg street,,brigthon,3356,vic,28,05,1943,E562,ENARSAN,W300,WATAEY,1951
rec-146-dup-0,oliver,berry,18,mcgill s treet,,bayview,3082,nsw,19,01,1972,O416,OLAVAR,B600,BARY,146
rec-4019-dup-0,jaci,rei d,12,withnel lcircuit,zeevoo,hawthorn,2576,qld,03,01,1943,J200,JAC,R300,RAD,4019
rec-4389-dup-0,simone,,31,girdlestone pcircuit,split solitary caravn park,exmouth,3016,nsw,10,06,1996,S550,SANAN,,,4389
rec-2384-dup-0,,mcigrr,1170,graham street,hopedield,yangebup,3414,vic,02,07,1906,,,M226,MCAGR,2384
rec-1633-dup-0,nicholas,matson,0,stephen street,taylors crevk bridge,cowdll,2474,vic,,,,N242,NACAL,M325,MATSAN,1633
rec-2400-dup-0,breeanne,ryan,183,waterman place,horse aprk,cronula,3976,nsw,14,08,1962,B650,BRAN,R500,RYAN,2400
rec-2115-dup-0,pearson,shepherd,13,de graaff street,,beverly hills,2650,vic,05,07,1902,P625,PARSAN,S163,SAFAD,2115
rec-1759-dup-0,jake,bradshaw,75,,bendigo retiresent village,brooklny,4171,wa,28,06,1904,J200,JAC,B632,BRADS,1759
rec-1614-dup-0,,schmick,15,hosking place,,st kilda east,2600,vic,18,12,1961,,,S520,SNAC,1614
rec-1925-dup-0,nathan,simmonds,86,aspinall tsreet,southwold,,3556,nsw,05,01,1923,N350,NATAN,S553,SANAND,1925
rec-2058-dup-0,kody,nguyen,2271,cromwell circuit,edellen,braddon,2240,nsw,02,06,1961,K300,CADY,N250,NGAYAN,2058
rec-3585-dup-0,mikayla,malloney,37,randwick road,avalsnd,hoppers crossing,4552,vic,08,02,1986,M240,MACAYL,M450,MALANY,3585
rec-4608-dup-0,grene,paris,19,,glendower,frankston,5159,,17,11,1929,G650,GRAN,P620,PAR,4608
rec-1220-dup-0,lauren,welman,6,tewksburl circuit,heritage estate,evans head,6330,nsw,30,09,1984,L650,LARAN,W455,WALNAN,1220
rec-3879-dup-0,liam,dixon,0,wallaroo road,shad ycreek,south wentworthville,6210,nsw,26,09,1975,L500,LAN,D250,DAXAN,3879
rec-3828-dup-0,iain,berryman,95,clarey crescent,,verrierdale,3074,wa,,,,I500,IAN,B655,BARYNAN,3828
rec-4961-dup-0,jacob,careless,33,,bolaro,eden,6059,wa,06,07,1977,J210,JACAB,C642,CARAL,4961
rec-1920-dup-0,mathilde,cookson,8,shakespeare crescent,burraahg,safety bay,5158,nsw,19,03,1957,M343,MATALD,C250,CACSAN,1920
rec-1999-dup-0,aimee,fitzaptick,21,dodwel lstreet,dusty corner,midvale,5083,vic,08,11,1914,A500,ANY,F321,FATSAPTAC,1999
rec-4975-dup-0,sheley,greeb,122,edmondson street,green desert,tannalo,2145,vic,01,12,1910,S400,SALY,G610,GRAB,4975
rec-3417-dup-0,ell,campbell,873,connibere crescent,albion heights,bronte,4078,nsw,30,10,1959,E400,EL,C514,CANPBAL,3417
rec-2823-dup-0,james,worsleyw,1,pike p lace,melaleuca,broadmeadows,4818,nt,11,12,1965,J520,JAN,W624,WARSLAYW,2823
rec-1898-dup-0,croker,willism,42,belmore garden,norellen,stephens,4207,qld,08,01,1919,C626,CRACAR,W425,WALASN,1898
rec-1402-dup-0,flynn,guduguhtla,44,ballumbir street,coolibafh,terranera,6057,nsw,04,10,1921,F450,FLYN,G323,GADAGATL,1402
rec-1624-dup-0,henry,martinello,48,fred lane crescent,coo rabil,northawpton,2794,qld,17,06,1941,H560,HANRY,M635,MARTANAL,1624
rec-2944-dup-0,waller,caleb,32,fowles street,jandarra,mill park,2735,nsw,02,07,1946,W460,WALAR,C410,CALAB,2944
rec-3043-dup-0,jasmine,runle,1,elkedru close,clairemont,maryborough,5081,wa,31,12,1923,J255,JASNAN,R540,RANL,3043
rec-2888-dup-0,micaael,headon,6,buvelot street,erins rest,para hills,4670,nsw,11,02,1940,M240,MACAL,H350,HADAN,2888
rec-773-dup-0,john-paul,conrick,0,marrakai street,gummin gummin,cantexbury,2263,qld,03,12,1965,J514,JANPAL,C562,CANRAC,773
rec-4767-dup-0,thomas,macphail,33,rose scott circuit,glen ayre,stuart,4000,vic,18,12,1902,T520,TAN,M214,MCFAL,4767
rec-3269-dup-0,lavokovic,lucy,8,hobartplare,,vermont south,2761,sa,25,09,1990,L121,LAVACAVAC,L200,LACY,3269
rec-1021-dup-0,nathan,rees,5,lucy gullett circuit,tintmgel,pascoe vale south,4112,wa,20,02,1921,N350,NATAN,R200,R,1021
rec-358-dup-0,gabkel,etsclurt,3,banks street,the mews royal hotel bldg,renowu park,2541,nsw,01,05,1921,G124,GABCAL,E324,ETSCLAD,358
rec-4355-dup-0,michael,fullwood,8,dixon drive,tewanti nplaza,wanneroo,2831,qld,23,05,1967,M240,MACAL,F430,FALWAD,4355
rec-906-dup-0,anthea,,1,priestley place,old afrm,ingleburn,3220,qld,02,12,1961,A530,ANT,,,906
rec-4498-dup-0,heather,campbll,15,maitland street,southport retirement village,yinnar,4740,qld,06,02,1913,H360,HATAR,C514,CANPBL,4498
rec-4604-dup-0,caitlin,morrisln,8,augustus close,,clarkson,4170,nsw,04,07,1913,C345,CATLAN,M624,MARASLN,4604
rec-2946-dup-0,tayya,vandelaar,122,boehm close,florina park,port macquarie,2077,vic,28,09,1921,T000,TAY,V534,VANDALAR,2946
rec-3758-dup-0,jesher,timothy,0,hackett garden,narraburra lodge,killara,2283,vic,01,06,1900,J260,JASAR,T530,TANATY,3758
rec-785-dup-0,william,egan,9,eve place,alawah,toowoomba,3377,sa,22,05,1904,W450,WALAN,E250,EGAN,785
rec-387-dup-0,alexander,eglinton,16,grampians street,ben hill,birkebhead,3885,vic,11,05,1970,A425,ALAXANDAR,E245,EGLANTAN,387
rec-1530-dup-0,jordan,reimrr,12,,brentwood vlge,avondale eights,2216,nsw,06,03,1901,J635,JARDAN,R560,RANR,1530
rec-1225-dup-0,hayden,ballantyne,13,,,young,2077,nsw,12,08,1933,H350,HAYDAN,B453,BALANTYN,1225
rec-2813-dup-0,georgia,rees,40,maclaurin c rescent,,fullarton,6323,nsw,05,03,1921,G620,GARG,R200,R,2813
rec-2504-dup-0,luke,ayres,18,longstaffv street,locn 8200,salisbury,4161,wa,07,02,1929,L200,LAC,A620,AYR,2504
rec-395-dup-0,casey,white,27,dolling crescent,sundowner centre,sprinwgood,2444,wa,,,,C200,CASY,W300,WAT,395
rec-4934-dup-0,harriet,roles,12,clare place,taskers village,hayborough,2088,nsw,04,06,1962,H630,HARAT,R420,RAL,4934
rec-692-dup-0,tiahnee,excell,33,,normanville mews,watsonia,2076,nsw,23,12,1997,T500,TANY,E240,EXCAL,692
rec-2078-dup-0,abbie,green,25,chisholm street,lazy acres,balwyn north,4413,aw,16,08,1963,A100,ABY,G650,GRAN,2078
rec-742-dup-0,jesse,rankine,977,mcgivern crescent,min oru,salisbury heights,4228,qld,16,02,1972,J200,JAS,R525,RANCAN,742
rec-850-dup-0,sean,sivipur,44,clavert place,brentwood vlge,williamstown,4701,sa,01,06,1999,S500,SAN,S116,SAVAPAR,850
rec-4554-dup-0,jamie,wardl,1,shakespeare crescent,youralla,harris park,2720,nsw,26,07,1999,J500,JANY,W634,WARDL,4554
rec-4462-dup-0,crosswell,cooper,8,ranken place,yambira,,3018,tas,11,07,1943,C624,CRASWAL,C160,CAPAR,4462
rec-2956-dup-0,harry,matthews,205,ferguson circuit,,herberron,6722,vic,15,05,1969,H600,HARY,M320,MATAE,2956
rec-4835-dup-0,tristan,thonan,0,solly place,leisure living vlge,booragul,3356,vic,21,02,1964,T623,TRASTAN,T550,TANAN,4835
rec-3733-dup-0,jacobie,meaney,32,maitland street,norty arm,sandgate,2110,nsw,19,02,1982,J210,JACABY,M500,MANY,3733
rec-4220-dup-0,william,nguyen,52,tantangara street,anzachouse (cnr archer s street,kingsthorpe,2580,sa,03,12,1934,W450,WALAN,N250,NGAYAN,4220
rec-3762-dup-0,kai,wilczke,83,oliver street,appleglen,toowoomba,7285,wa,02,05,1929,K000,C,W420,WALCSC,3762
rec-4063-dup-0,aiden,roche,48,eppalock street,elmwodo,port lincoln,4573,wa,29,03,1940,A350,ADAN,R200,RAC,4063
rec-540-dup-0,mitchell,shepherd,341,richstreet,,balhannah,2077,nsw,30,04,1950,M324,MATCAL,S163,SAFAD,540
rec-3139-dup-0,caitlin,coxaon,144,evergood mclose,blue gum park,smithfield,3109,act,01,07,1916,C345,CATLAN,C250,CAXAN,3139
rec-2343-dup-0,reegan,noble,4,kauper street,poplars,carlinxford,7173,vic,11,12,1950,R250,RAGAN,N140,NABL,2343
rec-214-dup-0,elki,webb,33,max henry crescent,willow s trees,corio,2077,nsw,11,12,1971,E420,ELC,W100,WAB,214
rec-84-dup-0,georgr,de oar,30,gungurra crescent,black snake creek,exeter,2430,nsw,29,11,1905,G626,GARGR,D600,DAR,84
rec-152-dup-0,lewis,portlok,11,english court,,burwood,2452,nsw,03,06,1924,L200,LAE,P634,PARTLAC,152
rec-4726-dup-0,raquel,,11,windeyer street,kookaburra village,reveaby,2134,qld,28,01,1985,R240,RAGAL,,,4726
rec-3359-dup-0,dylan,needham,41,eucumbene drive,,carrara,2456,nsw,22,07,1975,D450,DYLAN,N350,NADAN,3359
rec-2751-dup-0,baeu,vincent,18,tryon street,springg rove,rosslynqpark,3174,nsw,,,,B000,B,V525,VANCAD,2751
rec-307-dup-0,macey,pasczoe,9,macrobertosnstreet,,highett,7320,nsw,10,07,1947,M200,MCY,P200,PASCS,307
rec-2827-dup-0,mya,hoffman,757,cantor crescent,,kallista,5033,,12,03,1944,M000,MY,H155,HAFNAN,2827
rec-3505-dup-0,charli,soden,37,stockdale street,,com,3028,nsw,06,02,1903,C640,CARL,S350,SADAN,3505
rec-2089-dup-0,william,white,33,downesb place,,normahnurst,3057,sa,06,03,1997,W450,WALAN,W300,WAT,2089
rec-4107-dup-0,br inlry,ho,6,vickers crescent,parks cottage,greenwith,2166,sa,19,11,1931,B654,BRANLRY,H000,H,4107
rec-174-dup-0,xanthe,rasic,16,anice-ohn,ivo whitton circuit,mulgrave east,2330,vic,27,05,1952,X530,XANT,R220,RASAC,174
rec-1607-dup-0,sarah,lanyon,48,torrens street,boxwood hill,taree,2217,tas,22,07,1922,S600,SAR,L550,LANYAN,1607
rec-4625-dup-0,joshau,seddon,1,murranji street,parkridge villa,slacks creek,2650,qld,14,02,1909,J200,JAS,S350,SADAN,4625
rec-2501-dup-0,emiily,haggett,788,tullaroop street,padgee,cooloongup,2640,nsw,19,05,1903,E540,ENALY,H230,HAGAT,2501
rec-1155-dup-0,jessica,mayer,25,dugan street,,nambour,6056,sa,01,02,1934,J220,JASAC,M600,MAYAR,1155
rec-1788-dup-0,,durbridge,64,macarthur avenue,little pddocks,albury,4680,nsw,08,03,1982,,,D616,DARBRADG,1788
rec-2396-dup-0,christopher,menzies,39,,kinglake central,malzern,2621,nsw,21,07,1918,C623,CRASTAFAR,M522,MANS,2396
rec-1178-dup-0,rachel,dinnison,14,canopus crescent,,barrack heights,3221,act,10,05,1941,R240,RACAL,D525,DANASAN,1178
rec-2525-dup-0,vrin,excell,15,waller crescent,,,2359,qld,22,06,1946,V650,VRAN,E240,EXCAL,2525
rec-3348-dup-0,blake,milesm,147,traeger street,cabrini medic al centre,port noarlunga south,3130,nsw,30,12,1981,B420,BLAC,M425,MALASN,3348
rec-3982-dup-0,grace,seib,24,landsborough street,rainbowdowns,como,2641,vic,03,06,1976,G620,GRAC,S100,SAB,3982
rec-1157-dup-0,,kubenk,35,araban asreet,carrington retrmnt vlge,revesby,2212,nsw,31,12,1990,,,K152,CABANC,1157
rec-1707-dup-0,giorgia,smallacombe,10,dundas court,somerton aprk,glengarry,4106,sa,13,03,1999,G620,GARG,S542,SNALACANB,1707
rec-2069-dup-0,olivia,lackher,9,douglas splace,,dalby,6324,vic,28,03,1983,O410,OLAV,L260,LACKAR,2069
rec-383-dup-0,angus,tiller,1,,rosetta village,chelsea hieghts,3020,wa,09,04,1917,A522,ANG,T460,TALAR,383
rec-4981-dup-0,matthew,gulliver,50,malcolm olace,,sefton,4817,nsw,29,01,1979,M300,MATAE,G416,GALAVAR,4981
rec-2792-dup-0,anita,afflrd,19,andamookastreet,,lilydale,5631,,04,11,1939,A530,ANAT,A146,AFLD,2792
rec-1779-dup-0,brooklyn,whitwg,362,o'loghlenstreet,mirrimbah,toowoomba south,2259,wa,04,09,1941,B624,BRACLYN,W320,WATWG,1779
rec-4679-dup-0,christopher,calow,8,talbot srteet,cliffney park,waterloo,4173,qld,25,05,1982,C623,CRASTAFAR,C400,CALAO,4679
rec-1420-dup-0,sam,grne,43,leita court,strathmore vineyard,geelony east,4350,nsw,18,06,1904,S500,SAN,G650,GRN,1420
rec-2562-dup-0,katie,binns,50,,carranta,,3216,qld,19,11,1903,K300,CATY,B520,BAN,2562
rec-4174-dup-0,shai,lock,20,arabanajstreet,kyeema vineyard,melville,6065,vic,29,01,1982,S000,S,L200,LAC,4174
rec-2335-dup-0,lily,webb,274,conlon crescent,strathalancommunity,oakleigh,2050,vic,11,04,1992,L400,LALY,W100,WAB,2335
rec-1214-dup-0,mitchell,matthews,21,kulgera s treet,the willows,north beach,4109,vic,01,07,1959,M324,MATCAL,M320,MATAE,1214
rec-4204-dup-0,joshua,webb,1,gundulu place,shire clerk,greenowod,2583,wa,,,,J200,JAS,W100,WAB,4204
rec-3711-dup-0,abii,hedaux,26,sparkes llose,will era,bribie island,5322,ss,24,08,1939,A100,AB,H320,HADAX,3711
rec-1404-dup-0,reuben,clarke,284,rischbieth crescent,ocean pines caravn park,blakehurst,2304,nsw,17,11,1939,R150,RABAN,C462,CLARC,1404
rec-4640-dup-0,,berry,276,cooranil,victoria street,bayswater,3166,nsw,20,06,1925,,,B600,BARY,4640
rec-1573-dup-0,dam,hage,1,woodlands surgery centre,sweet place,port macqyarie,3206,qld,16,01,1943,D500,DAN,H200,HAG,1573
rec-222-dup-0,adele,shorrock,116,mack street,manor park,connollt,3149,nsw,07,01,1908,A340,ADAL,S620,SARAC,222
rec-1084-dup-0,sarah,ryan,19,grayson street,medical entre,beecroft,5343,nsw,14,03,1931,S600,SAR,R500,RYAN,1084
rec-1752-dup-0,,lombardi,6,quandong street,warialda,granivlle,5410,qld,13,03,1908,,,L516,LANBARD,1752
rec-3157-dup-0,malakai,palethorpe,23,boonal,marsden street,gaven,2340,nsw,29,10,1903,M420,MALAC,P436,PALATARP,3157
rec-4362-dup-0,macormack,wilkins,30,sextonstreet,raaf,buxton,4123,vic,26,10,1908,M265,MCARNAC,W425,WALCAN,4362
rec-943-dup-0,rosoe,karlsen,48,lowe court,cottonwood,redbank lains,3013,nsw,01,11,1904,R200,RAS,K642,CARLSAN,943
rec-650-dup-0,luke,kennealy,30,moorehead place,sun valley caravan park,inglebirn,3749,wa,08,01,1907,L200,LAC,K540,CANALY,650
rec-4578-dup-0,georgcia,bysord,0,cann lcose,,boondall,7120,qld,24,07,1957,G620,GARGC,B263,BYSAD,4578
rec-2399-dup-0,kalli,houldsworh,23,fellows street,ardmona,claremont meadows,5041,nsw,14,12,1987,K400,CAL,H432,HALDSWAR,2399
rec-4816-dup-0,williaim,tangallpalla,166,lachlan street,minnawarr zfarm,stanhope gardens,7008,nsw,16,06,1932,W450,WALAN,T524,TANGALPAL,4816
rec-3123-dup-0,jackson,carbone,133,mileham street,,carraqnballac,3139,qld,,,,J250,JACSAN,C615,CARBAN,3123
rec-4909-dup-0,harrison,reid,32,charterisville avenue,lissoy holdings,lowesdale,2282,qld,18,10,1930,H625,HARASAN,R300,RAD,4909
rec-1971-dup-0,gredn,amelia,60,beasley street,silversand caravan park,charlestown,3199,vic,24,08,1916,G635,GRADN,A540,ANAL,1971
rec-4868-dup-0,dreyer,flynn,148,haydenclose,hawkesbury natural health acupuncture ce,sanctuary point,3669,vic,21,02,1901,D660,DRAYAR,F450,FLYN,4868
rec-1106-dup-0,emiioy,staude,215,leltaplace,yanalha,nowra,1479,nsw,24,11,1909,E500,ENY,S330,STAD,1106
rec-165-dup-0,ryan,allsopp,25,warramoo crescent,shiloha,athetron,3796,qld,,,,R500,RYAN,A421,ALSAP,165
rec-598-dup-0,james,hebberman,26,phillis lace,twenty-third avenue p harmacy (cnr mawarr,ettalong,2326,vic,10,04,1976,J520,JAN,H165,HABARNAN,598
rec-4390-dup-0,,mercorella,16,emery street,yarrambah,kununurra,2048,qld,31,10,1954,,,M626,MARCARAL,4390
rec-4433-dup-0,lilyn,matthews,5,captain cook crescent,,matravplle,2774,vic,08,07,1942,L450,LALYN,M320,MATAE,4433
rec-3541-dup-0,katelyn,goldsworthy,10,meyers place,tinnaroo falls,bnudamba,3127,qld,20,08,1988,K345,CATALYN,G432,GALDSWARTY,3541
rec-2564-dup-0,pino,shepherrd,55,warragamba avenue,pineview farm,sael,5698,vic,26,02,1910,P500,PAN,S163,SAFARD,2564
rec-1321-dup-0,tyler,painter,74,michael holt crescent,,kangaroo flat,4858,nsw,17,10,1929,T460,TYLAR,P536,PANTAR,1321
rec-1205-dup-0,holly,white,28,martens crescent,olui wen,aspley,3977,nsw,13,11,1928,H400,HALY,W300,WAT,1205
rec-458-dup-0,blaw,cheers,217,rees place,,dalby,6021,qld,05,12,1975,B400,BL,C620,CAR,458
rec-3489-dup-0,joel,morrison,5,meredith circuit,rawdon,greenwood,4011,qld,,,,J400,JAL,M625,MARASAN,3489
rec-4850-dup-0,cooper,rovirq,19,maclaurin crescent,suunyrbae,broken hill,3414,qdl,13,11,1912,C160,CAPAR,R162,RAVARG,4850
rec-3355-dup-0,lily,marris,28,deumongascourt,fouways,ulverstone,3048,nsw,24,05,1998,L400,LALY,M620,MAR,3355
rec-342-dup-0,elli,noble,1,saggers close,tinaroo f alls,spearowod,6330,vic,01,05,1942,E400,EL,N140,NABL,342
rec-441-dup-0,edson,william,0,fitzhardinge crescent,windy gully,ashwood,3078,nsw,03,04,1953,E325,EDSAN,W450,WALAN,441
rec-1161-dup-0,hansah,coleman,3,marchant circuit,southland ss hpcntr,hinchinbrook,2755,vic,25,04,1927,H520,HANS,C455,CALANAN,1161
rec-2403-dup-0,,dunnicliff,79,banfield street,milton,,2116,vic,08,01,1913,,,D524,DANACLAF,2403
rec-2381-dup-0,wasley,thomas,4,tantangar street,eden park,frankston,5086,wa,28,01,1983,W240,WASLY,T520,TAN,2381
rec-3952-dup-0,noah,herbert,13,beasley street,herber t creek,oak park,4280,sa,27,12,1943,N000,N,H616,HARBAD,3952
rec-4378-dup-0,mia,koeman,20,wattle street,elston,willetton,4068,vic,12,02,1967,M000,M,K550,CANAN,4378
rec-610-dup-0,lachlan,rau,68,loxton place,montrose,dedearng,3377,wa,02,05,1926,L245,LACLAN,R000,R,610
rec-4853-dup-0,jacqueline,coady,20,borrowdale street,garden creek,little grove,4570,nsw,03,05,1922,J245,JACGALAN,C300,CADY,4853
rec-3526-dup-0,lilian,berry,578,goldstein c rdescent,berowra,maida vale,3109,vic,29,03,1903,L450,LALAN,B600,BARY,3526
rec-1113-dup-0,carmen,miles,146,mccormack street,palinq g south,monavale,2782,nsw,01,06,1922,C655,CARNAN,M420,MAL,1113
rec-2336-dup-0,konstantinos,morrison,297,euree street,berkely vlge,farleigh,2099,nsw,,,,K523,CANSTANTAN,M625,MARASAN,2336
rec-818-dup-0,holly,clarke,0,macgregor street,,brighton-le-sands,2540,sa,04,04,1962,H400,HALY,C462,CLARC,818
rec-2526-dup-0,seth,doody,54,bastow circuit,maranui,cowra,4129,vic,25,11,1971,S300,SAT,D300,DADY,2526
rec-1796-dup-0,jake,george,22,springvale drive,inverwood,belmont,3350,wa,27,07,1920,J200,JAC,G620,GARG,1796
rec-2029-dup-0,benjamin,cassimatis,23,,yacklin,thornleigh,6006,nsw,,,,B525,BANJANAN,C253,CASANAT,2029
rec-4432-dup-0,isabella,salt,1,kingsmill street,town & country c aravn park,wyee,2156,wa,03,01,1985,I214,ISABAL,S430,SALT,4432
rec-3887-dup-0,hafvey,wang,1,kosciusko avenue,rosedale,toowoonba,2594,vic,21,10,1953,H100,HAFVY,W520,WANG,3887
rec-2417-dup-0,rourke,roets,78,grun er street,,kaleen,3227,,09,05,1969,R620,RARC,R320,RAT,2417
rec-2824-dup-0,rilxey,nobxle,23,onkaparinga crescent,bellambi,cabarlah,3959,sa,06,07,1913,R420,RALXY,N124,NABXL,2824
rec-1873-dup-0,gabritel,green,18,alroy circuit,birrabilla,surry hills,4585,nsw,18,10,1990,G163,GABRATAL,G650,GRAN,1873
rec-1613-dup-0,connor,lowe,50,augustus close,corunna,west lakes shore,2017,nsw,15,10,1961,C560,CANAR,L000,LAO,1613
rec-3940-dup-0,tahlia,lowe,0,antis street,millwood,stanwelo park,2452,nws,18,02,1915,T400,TAL,L000,LAO,3940
rec-2476-dup-0,abey,simmonds,13,greenvale street,haven vourt,campbellfield,4069,qld,05,12,1914,A100,ABY,S553,SANAND,2476
rec-4187-dup-0,matiswe,mccaffrey,164,throssell street,argyle,woy w oy,6012,vic,23,11,1996,M320,MATASW,M216,MCAFRY,4187
rec-1564-dup-0,madison,gren,67,atherton street,moorilla,bondi junction,2489,wa,22,02,1992,M325,MADASAN,G650,GRAN,1564
rec-4001-dup-0,dillon,nettleford,23,haskett place,glenbrae,emu plains,822,wa,,,,D450,DALAN,N341,NATLAFAD,4001
rec-776-dup-0,maddiosn,morrison,18,derringtoncrescent,janefield,gunbwoer,6308,nsw,08,11,1902,M325,MADASN,M625,MARASAN,776
rec-2851-dup-0,chelsie,priest,99,companion crescent,ashbank,torquay,2325,vic,18,10,1969,C420,CALSY,P623,PRAST,2851
rec-4639-dup-0,jamilla,mcdaid,29,barrett wtreet,,south melbourne,3166,qld,16,11,1930,J540,JANAL,M233,MCDAD,4639
rec-3060-dup-0,brokengshire,rosie,34,antill street,hse13,athelstone,2042,qld,15,08,1977,B625,BRACANGSAR,R200,RASY,3060
rec-3464-dup-0,webb,maggie,5,eucumbene drive,hawkins maosnic vlge,elwood,2265,nsw,30,08,1906,W100,WAB,M200,MAGY,3464
rec-1514-dup-0,kiana,pieris,33,,mungrum stud,hawthorn,4650,vic,13,08,1937,K500,CAN,P620,PAR,1514
rec-2533-dup-0,jayden,hick,42,wisdom place,baroona,north motton,3350,sa,,,,J350,JAYDAN,H200,HAC,2533
rec-3400-dup-0,maddiason,newpptr,0,bingle street,burrendong est,burwood east,4818,nsw,07,07,1959,M325,MADASAN,N136,NAEPTR,3400
rec-3922-dup-0,joshua,milalr,4,chowne street,lirambenda,springield,2088,qld,25,08,1941,J200,JAS,M446,MALALR,3922
rec-4613-dup-0,robin,swiggs,29,mcclellan d avenue,,preston,3170,qld,07,11,1905,R150,RABAN,S200,SWAG,4613
rec-3396-dup-0,cain,synnet,17,langdon avenue,millard centre,leichhardt,2625,nsw,09,12,1988,C500,CAN,S530,SYNAT,3396
rec-511-dup-0,grubb,olivia,16,boolee street,berkeley vlge,catalina,2823,nsw,16,06,1905,G610,GRAB,O410,OLAV,511
rec-1730-dup-0,kyle,straczek,1,hardwick crescent,the willows,blacktown,2100,vic,06,05,1916,K400,CYL,S362,STRACSAC,1730
